_id,bio,college,country,createdAt,dob,email,face_detection_probabilities,gender,height,interests,is_habit_drink,is_habit_smoke,is_verified,mobile,name,status,type,updatedAt,verified_at,what_to_find,who_to_date,is_subscribed,clg,age
1096,.,Delhi university,IN,2023-02-15T16:32:03.299Z,2002-08-21,9109600000@get.idyll,"[93.64398717880249,98.35346341133118]",M,176.0,"['Writing', 'Cricket', 'Whiskey', 'Classical']",S,N,False,9109600000,Arin,True,U,2023-02-17T17:57:25.739Z,,NS,F,False,DU,21.0
1098,"Hey stranger!!
Do you belive in magic?",Bharati College,IN,2023-02-15T17:06:37.924Z,2002-08-03,9109800000@get.idyll,"[85.62148809432983,95.34583687782288,38.3792519569397,70.01279070973396]",F,153.45209603024577,"['Martial Arts', 'Concerts', 'Tea', 'Maggi', 'Dogs']",S,,True,9109800000,Palak,True,U,2023-02-23T10:13:04.789Z,2023-02-23T10:13:04.788Z,NS,M,True,bharati college,21.0
1099,"I’m looking for someone to dance around with me in the refrigerator light, sing in the car, and get lost upstate. Yes, this is all from a Taylor Swift song.
Can win every bollywood hookstep challenge",Kamala nehru college,IN,2023-02-15T17:11:31.063Z,2003-04-09,9109900000@get.idyll,[57.58099754651388],F,173.0,"['Dancing', 'Foodie', 'Biryani', 'Bollywood', 'Crime']",N,N,False,9109900000,Vaishnavi,True,U,2023-02-15T17:33:53.291Z,,CON,M,True,kamala nehru college,20.0
1106,"When we meet, you will know me better.",JNU,IN,2023-02-15T18:51:55.737Z,1999-12-01,9110600000@get.idyll,"[96.89825773239136,84.90995168685913]",M,176.0,"['Badminton', 'Dancing', 'Coffee', 'Mountains', 'Dogs']",S,N,False,9110600000,Saksham Aggarwal,True,U,2023-02-18T08:51:53.161Z,,NS,F,False,JNU,24.0
1107,Checking this site,Jawaharlal Nehru University,IN,2023-02-15T19:45:59.493Z,1995-01-09,9110700000@get.idyll,"[87.92364001274109,90.40447473526001]",M,180.0,"['Photography', 'Cooking', 'Writing', 'Cricket', 'Design']",S,S,False,9110700000,Jagman,True,U,2023-02-22T13:54:49.960Z,,CON,F,False,JNU,28.0
1109,.,St. Xaviers College (Autonomous) Kolkata,IN,2023-02-16T00:56:52.101Z,2004-11-08,9110900000@get.idyll,"[92.5933837890625,93.83022785186768,44.37316656112671,92.74932146072388]",M,153.45209603024577,"['Video Games', 'Biryani', 'Cats', 'Photography', 'Festivals']",,,False,9110900000,Anurag Nandi,True,U,2023-02-16T01:06:32.950Z,,NS,F,False,st. xaviers college (autonomous) kolkata,19.0
1111,Who the heck reading this bio . So just leave it . As Honey Singh says 'chalo kaam ki baat pe ate hain',Zakir Husain Delhi College,IN,2023-02-16T05:52:40.957Z,2002-10-13,9111100000@get.idyll,[97.58416414260864],M,153.45209603024577,"['Cricket', 'Basketball', 'Clubs', 'Camping', 'Tea']",,,False,9111100000,Yuvraj,True,U,2023-02-16T15:34:53.600Z,,NS,F,False,zakir husain delhi college,21.0
1112,Ambivert | Inquisitive | Optimistic | Ornitholophile,Jawaharlal Nehru University,IN,2023-02-16T06:16:21.188Z,1997-05-11,9111200000@get.idyll,[68.87475848197937],M,171.0,"['Backpacking', 'Mountains', 'Tea', 'Bollywood', 'Human Rights']",N,S,False,9111200000,Sparsh,True,U,2023-02-16T06:27:00.281Z,,R,F,False,JNU,26.0
1113,Wery ngdskkdv jdsvhjkiydh kncskloidx bfdsfhewascv plnbccz,Urgx,IN,2023-02-16T06:52:31.624Z,1993-02-05,9111300000@get.idyll,"[88.74262571334839,81.7148506641388,78.22221517562866,95.93423008918762]",M,153.45209603024577,"['Photography', 'Cycling', 'Football', 'Writing', 'Dancing']",,,False,9111300000,Hndrrrri,True,U,2023-02-16T06:55:39.935Z,,NS,F,False,urgx,30.0
1114,"Aspiring Entrepreneur... 
Searching for Companion 💫",JNU,IN,2023-02-16T07:02:41.851Z,1995-12-12,9111400000@get.idyll,[55.261993408203125],M,153.45209603024577,[''],,,False,9111400000,Sushant,True,U,2023-02-16T07:23:32.715Z,,NS,F,False,JNU,28.0
1116,"I'm little shy and introvert.
Focus in long term gaol #carrier..
I Loved with my self and family...
I'm a open book type person no hate no drama..... I'm believe in Maturity..
That's enough ☺️",Shaheed Bhagat Singh College,IN,2023-02-16T07:24:17.539Z,2003-08-22,9111600000@get.idyll,[98.75633716583252],M,153.45209603024577,"['Photography', 'Writing', 'Badminton', 'Cooking', 'Dogs']",N,N,False,9111600000,Piyush,True,U,2023-02-16T07:41:42.883Z,,F,F,False,shaheed bhagat singh college,20.0
1117,Meet me,Jnu,IN,2023-02-16T07:33:30.035Z,1994-03-02,9111700000@get.idyll,[],M,153.45209603024577,[''],,,False,9111700000,Bikash johnson,True,U,2023-02-16T07:35:43.318Z,,NS,F,False,JNU,29.0
1118,"I want to know your favorite song, but in order to tell me, you have to sing it to me🤪",Jawaharlal Nehru University,IN,2023-02-16T10:13:44.272Z,2002-07-17,9111800000@get.idyll,"[95.90082168579102,50.190454721450806]",M,176.0,"['Writing', 'Cooking', 'Biryani', 'Poetry', 'Romantic']",N,N,False,9111800000,Ritesh,True,U,2023-02-27T14:43:02.215Z,,F,F,False,JNU,21.0
1119,Idk what to write here...,Indian institute of Technology Kanpur,IN,2023-02-16T10:23:27.656Z,1997-04-23,9111900000@get.idyll,[78.784841299057],M,153.45209603024577,"['Photography', 'Singing', 'Gardening', 'Coffee', 'Foodie']",,,False,9111900000,Imran,True,U,2023-02-16T10:27:20.202Z,,NS,F,False,iit kanpur,26.0
1121,"Professional trash talker 
Moreover more professional listener
Loves to write",Hansraj College,IN,2023-02-16T13:33:51.418Z,2004-12-15,9112100000@get.idyll,"[85.262131690979,87.28760480880737,99.01081323623657,97.50003814697266]",M,153.45209603024577,"['Writing', 'Photography', 'Cooking', 'Board game', 'Superhero']",,,False,9112100000,Anannay Bhatnagar,True,U,2023-02-16T13:44:25.467Z,,NS,F,False,hansraj college,19.0
1124,Looking for the peanut butter to my jelly.,JNU,IN,2023-02-16T16:51:34.289Z,1998-03-15,9112400000@get.idyll,"[99.12242293357849,98.87719750404358,99.19049143791199]",F,153.45209603024577,"['Singing', 'Swimming', 'Yoga', 'Cycling', 'Gardening']",,,False,9112400000,Aanchal sharma,True,U,2023-02-16T17:10:34.227Z,,NS,A,True,JNU,25.0
1126,Always on the hunt for a good rush. All about living life in the fast lane. Not all speed and no substance. There is nothing that gets my heart pumping more than F1.,Jawaharlal Nehru University,IN,2023-02-16T17:15:00.151Z,1997-02-12,9112600000@get.idyll,"[96.16414308547974,91.56741499900818,87.04146146774292,80.05759716033936]",M,183.0,"['Boxing', 'Swimming', 'Poetry', 'Punjabi', 'Rap']",,,False,9112600000,Sannidhya Sandheer,True,U,2023-02-16T17:38:21.128Z,,NS,F,False,JNU,26.0
1127,The personal is political,JNU,IN,2023-02-16T17:41:38.004Z,1991-12-16,9112700000@get.idyll,[],M,153.45209603024577,[''],,,False,9112700000,Prateek,True,U,2023-02-16T17:43:00.015Z,,NS,F,False,JNU,32.0
1128,,,IN,2023-02-16T17:45:40.474Z,,9112800000@get.idyll,[],M,153.45209603024577,[''],,,False,9112800000,Shiv,True,U,2023-02-16T17:46:06.483Z,,NS,A,False,,
1129,,,IN,2023-02-16T18:30:31.499Z,,9112900000@get.idyll,[],M,153.45209603024577,[''],,,False,9112900000,Nishant,True,U,2023-02-16T18:31:23.099Z,,NS,A,False,,
1131,nothing for here,Jnu,IN,2023-02-16T20:48:14.777Z,2000-03-06,9113100000@get.idyll,[97.94158339500427],M,153.45209603024577,"['Tea', 'Action', 'Desi', 'Cricket']",,,False,9113100000,Narendra,True,U,2023-02-16T20:51:51.789Z,,NS,F,False,JNU,23.0
1135,"Feminist
Writer,Poet!
I know how to initiate & retain a conversation!
Will make sure that you smile:)
Up for 🍕🍩 date?
Sensitive to vibes.
Looking for something meaningful!
Creative in different ways",Jawaharlal Nehru University,IN,2023-02-17T03:26:47.412Z,1996-11-11,9113500000@get.idyll,"[76.78513526916504,77.28800773620605,56.5584659576416,95.07237672805786]",M,170.0,[''],S,S,True,9113500000,Akshay Kumar,True,U,2023-02-25T11:09:27.891Z,2023-02-25T11:09:27.889Z,NS,F,False,JNU,27.0
1136,I'm a guy who want to explore everything in the world.,Delhi University,IN,2023-02-17T03:41:38.162Z,2004-01-01,9113600000@get.idyll,[76.68358087539673],M,165.0,"['Photography', 'Design', 'Open-Minded', 'Basketball']",N,N,True,9113600000,Abhishek Kumar,True,U,2023-02-28T06:53:03.582Z,2023-02-25T11:08:35.811Z,NS,F,False,DU,19.0
1138,Hey there,Miranda House,IN,2023-02-17T05:34:24.819Z,2003-08-03,9113800000@get.idyll,"[94.53625082969666,97.98350930213928]",F,153.45209603024577,"['Photography', 'Singing', 'Art & Craft', 'Writing', 'Reels']",,,False,9113800000,Pahal Verma,True,U,2023-02-17T05:43:38.715Z,,NS,M,True,miranda house,20.0
1146,,,IN,2023-02-17T06:26:13.944Z,,9114600000@get.idyll,[],M,153.45209603024577,[''],,,False,9114600000,Tushar,True,U,2023-02-17T06:26:42.488Z,,NS,A,False,,
1150,I don't have a life :),Miranda House,IN,2023-02-17T06:35:24.315Z,2003-05-11,9115000000@get.idyll,[96.36977314949036],F,153.45209603024577,[''],,,False,9115000000,Tanisha,True,U,2023-02-17T06:37:30.869Z,,NS,M,True,miranda house,20.0
1151,A happy-go-lucky person,Miranda House,IN,2023-02-17T06:37:12.578Z,2002-12-01,9115100000@get.idyll,[34.46895480155945],F,153.45209603024577,"['Singing', 'Dancing', 'Photography', 'Art & Craft', 'Design']",,,False,9115100000,Anjali,True,U,2023-02-19T21:30:15.257Z,,F,M,True,miranda house,21.0
1152,.....,Miranda house,IN,2023-02-17T06:41:44.950Z,2002-06-16,9115200000@get.idyll,[87.80392408370972],F,153.45209603024577,"['Art & Craft', 'Design', 'Basketball', 'Coffee']",,,False,9115200000,Devanshi Singh,True,U,2023-02-21T06:10:20.385Z,,NS,M,True,miranda house,21.0
1153,"A simple girl, always in dreams.  Waiting for my Prince on white horse 😂",Miranda house,IN,2023-02-17T06:57:15.613Z,2003-01-17,9115300000@get.idyll,[93.93337368965149],F,153.45209603024577,"['Photography', 'Art & Craft', 'Clubs', 'Reels', 'Festivals']",,,False,9115300000,Disha,True,U,2023-02-17T07:01:58.963Z,,NS,M,True,miranda house,20.0
1155,Nothing ng,Miranda house,IN,2023-02-17T07:04:25.820Z,2001-12-21,9115500000@get.idyll,[70.60869038105011],NB,153.45209603024577,"['Video Games', 'Cooking', 'Stand Up', 'Theatre', 'Gym']",,,False,9115500000,Ashley,True,U,2023-02-17T07:11:24.765Z,,NS,NB,False,miranda house,22.0
1156,Lemme think about myself,Miranda House college,IN,2023-02-17T07:04:41.386Z,2004-04-28,9115600000@get.idyll,[82.94228911399841],F,153.45209603024577,"['Photography', 'Art & Craft', 'Cycling', 'Camping', 'Mountains']",,,False,9115600000,Ananya Arya,True,U,2023-02-21T03:20:20.756Z,,NS,A,True,miranda house college,19.0
1157,I am a girl who love performing bhangra,Miranda House,IN,2023-02-17T07:06:43.936Z,2004-09-02,9115700000@get.idyll,[98.36668372154236],F,153.45209603024577,"['Dancing', 'Badminton', 'Coffee', 'Pizza', 'Foodie']",,,False,9115700000,Krishna Yadav,True,U,2023-02-17T07:13:11.124Z,,NS,M,True,miranda house,19.0
1158,material girl in a existentially dreadful world,Miranda House,IN,2023-02-17T07:08:16.803Z,2002-02-17,9115800000@get.idyll,"[94.51661705970764,78.65110039710999,96.63283228874207,72.29693531990051]",F,172.0,"['Photography', 'Art & Craft', 'Dancing', 'Badminton', 'Design']",N,N,False,9115800000,Sakshi,True,U,2023-02-17T17:30:02.846Z,,CON,M,True,miranda house,21.0
1159,Bleh,Miranda House,IN,2023-02-17T07:08:25.254Z,2000-05-08,9115900000@get.idyll,[],NB,153.45209603024577,[''],,,False,9115900000,Tina Brown,True,U,2023-02-17T07:11:25.431Z,,NS,A,False,miranda house,23.0
1160,.,Shahhed bhagat singh colleg,IN,2023-02-17T07:09:50.149Z,2003-11-05,9116000000@get.idyll,[93.06726455688477],M,153.45209603024577,"['Reels', 'Gym', 'Open-Minded']",N,N,True,9116000000,Abhishekh,True,U,2023-02-25T11:07:16.014Z,2023-02-25T11:07:16.012Z,NS,F,False,shahhed bhagat singh colleg,20.0
1162,"Retro Bollywood songs, Punjabi songs, Netflix and chill>>>",Bennett University,IN,2023-02-17T07:11:24.454Z,2002-12-15,9116200000@get.idyll,"[98.10686707496643,89.5803451538086]",M,177.0,"['Punjabi', 'Bollywood', 'Comedy', 'Foodie', 'Badminton']",N,N,True,9116200000,Chirag Chopra,True,U,2023-02-25T11:06:56.795Z,2023-02-25T11:06:56.794Z,R,F,False,bennett university,21.0
1163,I have a friendly personality and enjoy interacting with others. I am genuine and a honest person,Delhi University,IN,2023-02-17T07:39:24.565Z,2001-08-01,9116300000@get.idyll,[98.77781271934509],M,153.45209603024577,"['Photography', 'Cycling', 'Festivals', 'Foodie', 'Cooking']",,,False,9116300000,Sahil,True,U,2023-02-17T08:41:34.096Z,,NS,F,False,DU,22.0
1164,Exploring myself and people,Zakir Hussain Delhi college,IN,2023-02-17T07:41:40.106Z,2003-03-20,9116400000@get.idyll,[87.617427110672],M,153.45209603024577,"['Comic-books', 'Crime', 'Thriller', 'Foodie', 'Stand Up']",,,True,9116400000,Rudra,True,U,2023-02-25T11:06:34.521Z,2023-02-25T11:06:34.520Z,NS,F,False,zakir hussain delhi college,20.0
1167,,,IN,2023-02-17T07:47:42.056Z,,9116700000@get.idyll,[],M,153.45209603024577,[''],,,False,9116700000,Vishal,True,U,2023-02-17T07:48:31.950Z,,NS,A,False,,
1168,Nothing,AFTE Institute,IN,2023-02-17T07:51:57.109Z,2003-02-09,9116800000@get.idyll,[98.17855954170227],F,153.45209603024577,[''],,,False,9116800000,Priyanka,True,U,2023-02-17T07:55:33.475Z,,NS,M,True,afte institute,20.0
1169,.,Miranda House,IN,2023-02-17T07:52:03.716Z,2004-11-04,9116900000@get.idyll,"[32.18757212162018,98.53789210319519]",F,153.45209603024577,[''],,,False,9116900000,Ritu,True,U,2023-02-17T08:59:28.548Z,,NS,M,True,miranda house,19.0
1172,Haha 🤣🤣,"Miranda House, University of Delhi",IN,2023-02-17T08:04:02.602Z,2004-08-26,9117200000@get.idyll,"[93.02641749382019,85.54317355155945]",F,153.45209603024577,"['Photography', 'Singing', 'Writing', 'Football', 'Gym']",,,False,9117200000,Sumnima Sah,True,U,2023-02-17T12:20:01.040Z,,NS,M,True,"miranda house, university of delhi",19.0
1173,Well I sleep too much,Miranda House,IN,2023-02-17T08:07:52.831Z,2002-03-24,9117300000@get.idyll,"[97.4008321762085,92.62069463729858]",F,159.0,"['Photography', 'Coffee', 'Design', 'Mountains', 'Anime']",N,N,False,9117300000,Diksha,True,U,2023-02-21T16:08:08.020Z,,F,M,True,miranda house,21.0
1174,Love playing basketball,Miranda House,IN,2023-02-17T08:10:51.122Z,2004-02-24,9117400000@get.idyll,[38.994696736335754],F,153.45209603024577,"['Singing', 'Reels', 'Basketball', 'Foodie', 'Anime']",,,False,9117400000,Sophia,True,U,2023-02-17T08:15:49.582Z,,NS,M,True,miranda house,19.0
1175,"Studing in Miranda house, 1st year. 
Love to influence others..",Miranda house,IN,2023-02-17T08:10:51.354Z,2004-11-08,9117500000@get.idyll,"[63.37693234284719,92.09838509559631,61.8933230638504]",F,158.0,[''],N,N,True,9117500000,Prachi,True,U,2023-02-23T10:10:39.991Z,2023-02-23T10:10:39.989Z,F,M,True,miranda house,19.0
1178,Nthng,Miranda House,IN,2023-02-17T08:20:23.381Z,2004-10-13,9117800000@get.idyll,[93.57185959815979],F,153.45209603024577,[''],,,False,9117800000,Poorva,True,U,2023-02-17T08:24:02.653Z,,NS,A,True,miranda house,19.0
1179,Purple blooded,Miranda house,IN,2023-02-17T08:20:55.045Z,2004-12-10,9117900000@get.idyll,[97.55504727363586],F,153.45209603024577,"['Singing', 'Horror', 'Vegetarian', 'Superhero']",,,False,9117900000,Adima,True,U,2023-02-17T10:08:48.686Z,,NS,M,True,miranda house,19.0
1183,Handsome,Kirori Mal College,IN,2023-02-17T08:28:22.107Z,2001-05-22,9118300000@get.idyll,[92.62935519218445],M,153.45209603024577,['Cricket'],,,False,9118300000,Abhishek Kumar Maurya,True,U,2023-02-17T08:42:17.248Z,,NS,F,False,kirori mal college,22.0
1184,Looking to meet new people!,Miranda House,IN,2023-02-17T08:36:36.556Z,2002-02-10,9118400000@get.idyll,"[84.96877551078796,98.38082194328308]",F,153.45209603024577,"['Pizza', 'Crime', 'Superhero', 'Romance', 'Feminism']",,,False,9118400000,Gopika Pramod Kumar,True,U,2023-02-17T08:44:55.162Z,,NS,A,True,miranda house,21.0
1186,Hehe,Miranda house,IN,2023-02-17T08:48:34.789Z,2003-12-23,9118600000@get.idyll,[90.65276980400085],F,153.45209603024577,[''],,,False,9118600000,Geetika,True,U,2023-02-17T08:51:09.742Z,,NS,M,True,miranda house,20.0
1187,"You might get hit by a truck tomorrow, so what about a date today?",Miranda House,IN,2023-02-17T08:54:44.509Z,2002-01-09,9118700000@get.idyll,[97.6322889328003],F,153.45209603024577,"['Mystery', 'Tea', 'Reels', 'Dancing', 'Biryani']",,,False,9118700000,Devika,True,U,2023-02-18T14:35:27.436Z,,NS,M,True,miranda house,21.0
1188,Hii,Miranda house,IN,2023-02-17T08:56:20.233Z,2001-11-07,9118800000@get.idyll,[97.59365916252136],F,153.45209603024577,"['Reels', 'Boxing', 'Cycling', 'Volleyball']",,,False,9118800000,Simran,True,U,2023-02-17T09:03:57.267Z,,NS,M,True,miranda house,22.0
1189,I want to become an IAS,Miranda house,IN,2023-02-17T08:59:59.185Z,2003-08-05,9118900000@get.idyll,"[84.42239165306091,54.563798010349274,96.09663486480713,49.03644919395447]",F,153.45209603024577,"['Singing', 'Dancing']",N,N,False,9118900000,Atmaja,True,U,2023-02-17T12:16:40.770Z,,C,M,True,miranda house,20.0
1191,Alive.,Jawaharlal Nehru University,IN,2023-02-17T09:06:23.542Z,2000-10-27,9119100000@get.idyll,"[88.8643741607666,40.90384542942047,71.9636211792628,89.26098346710205]",M,153.45209603024577,"['Photography', 'Art & Craft', 'Football', 'Writing', 'Coffee']",,,False,9119100000,Shashwat Verma,True,U,2023-02-17T14:51:49.959Z,,NS,F,False,JNU,23.0
1192,Nothing,Miranda house,IN,2023-02-17T09:09:03.325Z,2004-04-08,9119200000@get.idyll,"[90.90273380279541,99.1296112537384,99.1296112537384,97.99373149871826]",F,153.45209603024577,[''],,,False,9119200000,Komal,True,U,2023-02-17T09:15:46.883Z,,NS,F,True,miranda house,19.0
1196,"Feminism, Atheism",Miranda House,IN,2023-02-17T09:35:50.966Z,2003-05-21,9119600000@get.idyll,[98.63259196281433],F,153.45209603024577,"['Feminism', 'LGBTQIA+ ally', 'Voter rights', 'Poetry', 'Romance']",,,False,9119600000,Anagha,True,U,2023-02-17T09:45:53.814Z,,NS,A,True,miranda house,20.0
1199,Women of science with a lot of opinions,Miranda House,IN,2023-02-17T11:02:42.383Z,2003-02-28,9119900000@get.idyll,"[85.51471829414368,92.2307014465332,95.32563090324402,97.3211407661438]",F,153.45209603024577,"['Dancing', 'Writing', 'Gym', 'Bollywood', 'Backpacking']",,,False,9119900000,Prakriti,True,U,2023-02-21T02:29:30.282Z,,NS,M,True,miranda house,20.0
1201,"Queen👸👑
Loves music 
Black beauty 🥰🥰",Miranda House,IN,2023-02-17T11:23:09.876Z,2004-02-21,9120100000@get.idyll,[79.2944610118866],F,153.45209603024577,"['Singing', 'Writing', 'Cats', 'Human Rights']",,,False,9120100000,Lynda,True,U,2023-02-17T11:35:34.504Z,,NS,M,True,miranda house,19.0
1202,.,St. Xaviers College,IN,2023-02-17T11:57:41.075Z,2004-10-30,9120200000@get.idyll,[97.67218828201294],M,153.45209603024577,"['Badminton', 'Cricket', 'Boxing', 'Martial Arts', 'Gym']",,,False,9120200000,Laksh Poddar,True,U,2023-02-28T17:35:32.127Z,,NS,F,False,st. xaviers college,19.0
1204,"I may get attached to you soon ,So🚨🚨",Hans Raj College,IN,2023-02-17T13:06:16.508Z,2001-02-24,9120400000@get.idyll,"[43.995311856269836,89.25378322601318,49.268218874931335,63.25686573982239]",M,181.0,"['Football', 'Romance', 'Dogs', 'Whiskey', 'Cricket']",S,N,True,9120400000,Rishab,True,U,2023-02-25T11:05:24.762Z,2023-02-25T11:05:24.761Z,NS,F,False,hans raj college,22.0
1205,A bollywood geek,Shaheed Bhagat Singh College,IN,2023-02-17T13:08:24.051Z,2001-03-05,9120500000@get.idyll,"[99.06044006347656,85.86656451225281]",M,153.45209603024577,"['Dancing', 'Gym', 'Open-Minded', 'Bollywood', 'Foodie']",,,False,9120500000,Kushal,True,U,2023-02-19T14:47:00.758Z,,NS,F,False,shaheed bhagat singh college,22.0
1206,Kinda old school,Dyal Singh College,IN,2023-02-17T13:18:56.813Z,2000-12-27,9120600000@get.idyll,"[98.7900972366333,95.27982473373413,99.0130603313446]",M,153.45209603024577,"['Cricket', 'Mountains', 'Beer', 'Coffee', 'Anime']",,,False,9120600000,Shashank,True,U,2023-02-17T13:29:09.167Z,,NS,F,False,dyal singh college,23.0
1207,"Hello everyone, I'm here to develop a good bonding, be it friendship or a relationship. But basically it's all about vibing together 💞.
My Instagram I'd @yadavfitness_",Netaji Subash Institute of Technology,IN,2023-02-17T13:57:41.537Z,2000-08-05,9120700000@get.idyll,"[97.80213832855225,98.78193140029907,94.73726153373718,95.99263668060303]",M,185.0,"['Photography', 'Beer', 'Coffee', 'Badminton', 'Cafe-hopping']",N,N,False,9120700000,Prashant,True,U,2023-02-17T14:43:30.325Z,,CON,F,False,netaji subash institute of technology,23.0
1208,,Hanshraj collage,IN,2023-02-17T14:04:08.857Z,2002-03-31,9120800000@get.idyll,[],M,153.45209603024577,[''],,,False,9120800000,Abhay,True,U,2023-02-17T14:05:42.676Z,,NS,F,False,hanshraj collage,21.0
1209,I m amazing one waiting for my amazing one,Delhi University,IN,2023-02-17T14:18:28.669Z,2001-05-07,9120900000@get.idyll,"[95.60322165489197,97.16027975082397]",M,163.0,"['Photography', 'Singing', 'Writing', 'Art & Craft']",N,N,False,9120900000,Arun,True,U,2023-02-17T14:23:32.782Z,,R,F,False,DU,22.0
1210,"Fun-loving person, finding something serious, love to go out, try different things , enjoy every bit of life to the fullest, enjoy meeting new people, sucker for kdrama and bts .",Miranda House,IN,2023-02-17T14:58:26.843Z,2003-06-24,9121000000@get.idyll,[99.12754893302917],F,160.0,"['Dancing', 'Cooking', 'Bollywood', 'K-drama', 'Romance']",N,N,False,9121000000,Laxmi,True,U,2023-02-17T18:45:24.802Z,,CON,M,True,miranda house,20.0
1213,"I am very kind, and mutual",Ramjas College,IN,2023-02-17T15:46:33.884Z,1999-12-17,9121300000@get.idyll,[95.03863453865051],M,5.9,"['Cricket', 'Romantic', 'Romance', 'Camping']",N,N,False,9121300000,Sameer deora,True,U,2023-02-17T23:00:25.521Z,,R,F,False,ramjas college,24.0
1214,..,Ramjas College,IN,2023-02-17T15:51:29.333Z,2003-02-01,9121400000@get.idyll,[],M,153.45209603024577,[''],,,False,9121400000,Abhimanyu,True,U,2023-02-17T15:53:43.647Z,,NS,F,False,ramjas college,20.0
1215,...,Jawaharlal Nehru University,IN,2023-02-17T16:16:55.366Z,2004-08-08,9121500000@get.idyll,[90.13652205467224],M,153.45209603024577,"['Swimming', 'Comedy']",,,False,9121500000,Shivy Chauhan,True,U,2023-02-17T16:22:58.169Z,,NS,F,False,JNU,19.0
1216,I don't know maybe lazy,Sri Aurobindo College,IN,2023-02-17T16:41:11.611Z,2004-09-02,9121600000@get.idyll,"[90.70460200309753,60.862940549850464,66.30409955978394]",M,184.0,"['Boxing', 'Football', 'Camping', 'Video Games', 'Dogs']",N,N,True,9121600000,Prabhav pandey,True,U,2023-02-25T11:04:48.414Z,2023-02-25T11:04:48.412Z,NS,F,False,sri aurobindo college,19.0
1217,Enthusiastic,Jamia Millia Islamia University,IN,2023-02-17T17:09:36.360Z,2001-07-01,9121700000@get.idyll,[71.6917097568512],M,153.45209603024577,"['Cricket', 'Whiskey', 'Photography', 'Volleyball', 'Wine']",,,False,9121700000,Nipun Solanki,True,U,2023-02-17T18:34:43.051Z,,NS,F,False,jamia millia islamia university,22.0
1218,Looking for a heartbreak,Miranda House,IN,2023-02-17T17:26:52.956Z,2003-11-09,9121800000@get.idyll,"[95.24867534637451,96.12210392951965]",F,153.45209603024577,"['Photography', 'Mountains', 'Tea', 'Human Rights']",,,True,9121800000,Tasveer,True,U,2023-02-23T10:16:03.831Z,2023-02-23T10:16:03.829Z,NS,M,True,miranda house,20.0
1221,"Maine kbhi usse bheed mei na dekha vo rehti kinaro mei....
Vo chamkeeli chizo pe kya maregi jo rehti sitaro mei.....",Daulat Ram College,IN,2023-02-17T18:00:35.894Z,2002-05-10,9122100000@get.idyll,[98.56154918670654],F,158.0,"['Writing', 'Photography', 'Art & Craft', 'Mountains', 'Camping']",N,N,False,9122100000,Saina,True,U,2023-02-17T18:24:59.034Z,,NS,M,True,daulat ram college,21.0
1222,I'm a singer. I love traveling to new places. I am Bhola Bhala at heart and a true devotee of Mahadev. Driving singing acting and joking is very good.🥰🙏🕉️🔱🌹,Sonu,IN,2023-02-17T18:09:51.410Z,2000-01-16,9122200000@get.idyll,"[96.0137665271759,98.96827340126038]",M,170.0,"['Singing', 'Yoga', 'Cooking', 'Writing', 'Action']",N,N,False,9122200000,Thakur Sonu Pratap,True,U,2023-02-18T16:48:49.954Z,,R,F,False,sonu,23.0
1223,"तुम आखों से बताना , हम समझ जाएंगे....🍁",Miranda house,IN,2023-02-17T18:13:17.892Z,2003-11-02,9122300000@get.idyll,"[85.04266142845154,85.34026741981506,81.11277222633362,95.72232365608215]",F,153.45209603024577,"['Badminton', 'Cafe-hopping', 'Mountains', 'Dogs', 'Horror']",,,False,9122300000,Riya,True,U,2023-02-17T18:35:26.364Z,,NS,M,True,miranda house,20.0
1225,"“I’m mainly interested in casual dates and meeting people right now, but would be open to something more serious if the chemistry’s right.”",Hansraj College,IN,2023-02-17T18:26:16.148Z,2003-11-14,9122500000@get.idyll,"[94.70837712287903,94.98813152313232,98.07196259498596,98.07196259498596]",M,178.0,"['Writing', 'Cafe-hopping', 'Concerts', 'Festivals', 'Heritage']",S,S,False,9122500000,Ayush Chitra,True,U,2023-02-19T18:27:25.006Z,,R,F,False,hansraj college,20.0
1226,..,Jawaharlal Nehru University,IN,2023-02-17T18:43:35.726Z,2000-01-20,9122600000@get.idyll,"[92.54885911941528,92.54885911941528,92.54885911941528,92.54885911941528]",M,153.45209603024577,"['Drama', 'Punjabi', 'Rap', 'EDM']",,,False,9122600000,Ravi Kumar,True,U,2023-02-17T18:51:16.038Z,,NS,F,False,JNU,23.0
1227,"Like adventures, hiking and trips .
Sports person ,love to try different things , book lover ,sucker for old 90s romantic movie, kdrama and BTS .",Miranda House,IN,2023-02-17T18:44:06.533Z,2003-05-02,9122700000@get.idyll,[97.87195920944214],F,160.0,"['Art & Craft', 'Cooking', 'Dogs', 'Bollywood', 'K-drama']",N,N,False,9122700000,Khushi pratap,True,U,2023-02-17T18:56:21.953Z,,CON,M,True,miranda house,20.0
1228,Human being,Zakir Hussain College,IN,2023-02-17T20:02:55.709Z,2003-06-09,9122800000@get.idyll,[83.62549543380737],M,153.45209603024577,"['Gym', 'Dogs', 'Romance']",,,True,9122800000,Om,True,U,2023-02-25T11:04:26.058Z,2023-02-25T11:04:26.057Z,CON,F,False,zakir hussain college,20.0
